GOLD,id,BRONZE,SILVER,PLATINUM,PURCHASED,collection_id
223,1016230,73,133,343,Silver,v_quotes
216,1016235,76,132,328,Silver,v_quotes
220,1016240,70,130,340,Bronze,v_quotes
230,1016244,80,140,350,Gold,v_quotes
240,1016248,90,150,360,Platinum,v_quotes
211,1016255,71,127,323,Gold,v_quotes
228,1016264,78,138,348,Gold,v_quotes
211,1016270,71,127,323,Platinum,v_quotes
250,1016276,100,160,370,Silver,v_quotes
223,1016282,73,133,343,Silver,v_quotes
230,1016289,80,140,350,Gold,v_quotes
214,1016293,74,130,326,Silver,v_quotes
225,1016298,75,135,345,Gold,v_quotes
220,1016304,70,130,340,Bronze,v_quotes
220,1016314,70,130,340,Silver,v_quotes
225,1016320,75,135,345,Silver,v_quotes
223,1016324,73,133,343,Silver,v_quotes
216,1016328,76,132,328,Bronze,v_quotes
235,1016334,85,145,355,Platinum,v_quotes
223,1016341,73,133,343,Gold,v_quotes
220,1016347,70,130,340,Silver,v_quotes
206,1016353,66,122,318,Silver,v_quotes
228,1016358,78,138,348,Gold,v_quotes
230,1016359,80,140,350,Silver,v_quotes
258,1016366,108,168,378,Bronze,v_quotes
220,1016373,70,130,340,Platinum,v_quotes
220,1016382,70,130,340,Gold,v_quotes
228,1016388,78,138,348,Silver,v_quotes
228,1016394,78,138,348,Bronze,v_quotes
211,1016399,71,127,323,Silver,v_quotes
236,1016404,96,152,348,Silver,v_quotes
225,1016409,75,135,345,Gold,v_quotes
211,1016413,71,127,323,Gold,v_quotes
216,1016420,76,132,328,Bronze,v_quotes
228,1016427,78,138,348,Bronze,v_quotes
230,1016431,80,140,350,Silver,v_quotes
230,1016437,80,140,350,Bronze,v_quotes
206,1016445,66,122,318,Silver,v_quotes
250,1016450,100,160,370,Silver,v_quotes
206,1016454,66,122,318,Gold,v_quotes
235,1016460,85,145,355,Bronze,v_quotes
235,1016464,85,145,355,Platinum,v_quotes
229,1016472,89,145,341,Gold,v_quotes
214,1016478,74,130,326,Silver,v_quotes
256,1016482,106,166,376,Silver,v_quotes
225,1016489,75,135,345,Gold,v_quotes
216,1016493,76,132,328,Bronze,v_quotes
228,1016498,78,138,348,Bronze,v_quotes
236,1016505,96,152,348,Silver,v_quotes
250,1016510,100,160,370,Silver,v_quotes
220,1016513,70,130,340,Gold,v_quotes
221,1016518,81,137,333,Platinum,v_quotes
230,1016523,80,140,350,Silver,v_quotes
206,1016528,66,122,318,Silver,v_quotes
250,1016533,100,160,370,Platinum,v_quotes
206,1016538,66,122,318,Gold,v_quotes
225,1016544,75,135,345,Bronze,v_quotes
225,1016549,75,135,345,Bronze,v_quotes
223,1016555,73,133,343,Bronze,v_quotes
209,1016560,69,125,321,Bronze,v_quotes
223,1016567,73,133,343,Bronze,v_quotes
220,1016571,70,130,340,Bronze,v_quotes
216,1016572,76,132,328,Bronze,v_quotes
243,1016578,93,153,363,Silver,v_quotes
209,1016583,69,125,321,Platinum,v_quotes
211,1016587,71,127,323,Silver,v_quotes
240,1016592,90,150,360,Platinum,v_quotes
206,1016597,66,122,318,Silver,v_quotes
214,1016605,74,130,326,Silver,v_quotes
223,1016610,73,133,343,Gold,v_quotes
211,1016615,71,127,323,Gold,v_quotes
214,1016620,74,130,326,Silver,v_quotes
230,1016625,80,140,350,Bronze,v_quotes
235,1016629,85,145,355,Bronze,v_quotes
213,1016635,63,123,333,Silver,v_quotes
225,1016639,75,135,345,Platinum,v_quotes
235,1016645,85,145,355,Silver,v_quotes
211,1016649,71,127,323,Platinum,v_quotes
220,1016653,70,130,340,Platinum,v_quotes
250,1016659,100,160,370,Gold,v_quotes
220,1016665,70,130,340,Gold,v_quotes
240,1016669,90,150,360,Silver,v_quotes
228,1016676,78,138,348,Gold,v_quotes
223,1016680,73,133,343,Silver,v_quotes
209,1016681,69,125,321,Silver,v_quotes
211,1016689,71,127,323,Silver,v_quotes
220,1016697,70,130,340,Gold,v_quotes
220,1016704,70,130,340,Gold,v_quotes
220,1016711,70,130,340,Silver,v_quotes
220,1016718,70,130,340,Gold,v_quotes
220,1016722,70,130,340,Platinum,v_quotes
225,1016726,75,135,345,Silver,v_quotes
240,1016731,90,150,360,Silver,v_quotes
220,1016735,70,130,340,Silver,v_quotes
228,1016743,78,138,348,Silver,v_quotes
220,1016751,70,130,340,Gold,v_quotes
225,1016755,75,135,345,Silver,v_quotes
220,1016759,70,130,340,Bronze,v_quotes
228,1016764,78,138,348,Silver,v_quotes
230,1016772,80,140,350,Bronze,v_quotes
250,1016779,100,160,370,Platinum,v_quotes
216,1016783,76,132,328,Gold,v_quotes
236,1016788,96,152,348,Bronze,v_quotes
240,1016793,90,150,360,Bronze,v_quotes
230,1016794,80,140,350,Platinum,v_quotes
243,1016799,93,153,363,Silver,v_quotes
209,1016803,69,125,321,Silver,v_quotes
225,1016810,75,135,345,Silver,v_quotes
228,1016815,78,138,348,Silver,v_quotes
216,1016821,76,132,328,Silver,v_quotes
206,1016827,66,122,318,Platinum,v_quotes
250,1016832,100,160,370,Silver,v_quotes
235,1016838,85,145,355,Bronze,v_quotes
206,1016844,66,122,318,Gold,v_quotes
236,1016852,96,152,348,Silver,v_quotes
230,1016857,80,140,350,Bronze,v_quotes
214,1016863,74,130,326,Silver,v_quotes
226,1016868,86,142,338,Bronze,v_quotes
236,1016872,86,146,356,Gold,v_quotes
225,1016879,75,135,345,Bronze,v_quotes
250,1016883,100,160,370,Gold,v_quotes
223,1016889,73,133,343,Gold,v_quotes
209,1016893,69,125,321,Bronze,v_quotes
220,1016899,70,130,340,Silver,v_quotes
235,1016901,85,145,355,Silver,v_quotes
243,1016906,93,153,363,Silver,v_quotes
240,1016912,90,150,360,Bronze,v_quotes
230,1016914,80,140,350,Platinum,v_quotes
235,1016918,85,145,355,Bronze,v_quotes
220,1016922,70,130,340,Silver,v_quotes
223,1016927,73,133,343,Bronze,v_quotes
235,1016933,85,145,355,Bronze,v_quotes
220,1016939,70,130,340,Bronze,v_quotes
225,1016944,75,135,345,Gold,v_quotes
206,1016949,66,122,318,Silver,v_quotes
228,1016954,78,138,348,Bronze,v_quotes
228,1016958,78,138,348,Gold,v_quotes
223,1016965,73,133,343,Silver,v_quotes
211,1016970,71,127,323,Platinum,v_quotes
228,1016975,78,138,348,Silver,v_quotes
214,1016980,74,130,326,Platinum,v_quotes
225,1016985,75,135,345,Bronze,v_quotes
230,1016989,80,140,350,Gold,v_quotes
221,1016995,81,137,333,Gold,v_quotes
230,1017000,80,140,350,Silver,v_quotes
228,1017011,78,138,348,Gold,v_quotes
228,1017015,78,138,348,Bronze,v_quotes
220,1017019,70,130,340,Bronze,v_quotes
216,1017028,76,132,328,Gold,v_quotes
216,1017032,76,132,328,Platinum,v_quotes
260,1017040,110,170,380,Platinum,v_quotes
240,1017049,90,150,360,Silver,v_quotes
230,1017054,80,140,350,Platinum,v_quotes
230,1017059,80,140,350,Platinum,v_quotes
225,1017060,75,135,345,Silver,v_quotes
228,1017066,78,138,348,Bronze,v_quotes
216,1017071,76,132,328,Bronze,v_quotes
230,1017076,80,140,350,Bronze,v_quotes
259,1017081,109,169,379,Gold,v_quotes
221,1017088,81,137,333,Gold,v_quotes
240,1017092,90,150,360,Platinum,v_quotes
243,1017095,93,153,363,Platinum,v_quotes
230,1017101,80,140,350,Gold,v_quotes
243,1017106,93,153,363,Bronze,v_quotes
250,1017111,100,160,370,Gold,v_quotes
228,1017116,78,138,348,Silver,v_quotes
220,1017120,70,130,340,Platinum,v_quotes
220,1017125,70,130,340,Gold,v_quotes
209,1017130,69,125,321,Platinum,v_quotes
240,1017134,90,150,360,Bronze,v_quotes
235,1010001,85,145,355,Silver,v_quotes
230,1010007,80,140,350,Gold,v_quotes
220,1010012,70,130,340,Gold,v_quotes
228,1010020,78,138,348,Silver,v_quotes
230,1010024,80,140,350,Bronze,v_quotes
225,1010029,75,135,345,Gold,v_quotes
214,1010033,74,130,326,Gold,v_quotes
225,1010039,75,135,345,Silver,v_quotes
235,1010043,85,145,355,Gold,v_quotes
230,1010049,80,140,350,Gold,v_quotes
220,1010055,70,130,340,Silver,v_quotes
214,1010060,74,130,326,Bronze,v_quotes
260,1010064,110,170,380,Gold,v_quotes
230,1010070,80,140,350,Silver,v_quotes
228,1010076,78,138,348,Bronze,v_quotes
236,1010083,96,152,348,Bronze,v_quotes
240,1010088,90,150,360,Bronze,v_quotes
240,1010093,90,150,360,Silver,v_quotes
206,1010098,66,122,318,Gold,v_quotes
223,1010105,73,133,343,Gold,v_quotes
250,1010112,100,160,370,Gold,v_quotes
220,1010117,70,130,340,Bronze,v_quotes
214,1010122,74,130,326,Silver,v_quotes
225,1010130,75,135,345,Bronze,v_quotes
246,1010135,106,162,358,Bronze,v_quotes
230,1010139,80,140,350,Platinum,v_quotes
220,1010143,70,130,340,Silver,v_quotes
226,1010153,86,142,338,Silver,v_quotes
225,1010158,75,135,345,Gold,v_quotes
206,1010164,66,122,318,Silver,v_quotes
235,1010169,85,145,355,Gold,v_quotes
206,1010175,66,122,318,Platinum,v_quotes
260,1010184,110,170,380,Gold,v_quotes
250,1010189,100,160,370,Bronze,v_quotes
230,1010194,80,140,350,Silver,v_quotes
240,1010199,90,150,360,Silver,v_quotes
225,1010202,75,135,345,Silver,v_quotes
250,1010215,100,160,370,Bronze,v_quotes
220,1010219,70,130,340,Silver,v_quotes
213,1010224,63,123,333,Silver,v_quotes
211,1010230,71,127,323,Silver,v_quotes
236,1010234,86,146,356,Silver,v_quotes
220,1010240,70,130,340,Bronze,v_quotes
220,1010244,70,130,340,Silver,v_quotes
225,1010250,75,135,345,Gold,v_quotes
230,1010254,80,140,350,Bronze,v_quotes
235,1010260,85,145,355,Gold,v_quotes
228,1010268,78,138,348,Silver,v_quotes
230,1010278,80,140,350,Gold,v_quotes
211,1010284,71,127,323,Silver,v_quotes
209,1010289,69,125,321,Gold,v_quotes
209,1010294,69,125,321,Silver,v_quotes
230,1010299,80,140,350,Bronze,v_quotes
209,1010304,69,125,321,Bronze,v_quotes
206,1017149,66,122,318,Gold,v_quotes
211,1017155,71,127,323,Bronze,v_quotes
230,1017160,90,146,342,Gold,v_quotes
250,1017163,100,160,370,Bronze,v_quotes
223,1017168,73,133,343,Bronze,v_quotes
230,1017173,80,140,350,Bronze,v_quotes
225,1017178,75,135,345,Gold,v_quotes
214,1017182,74,130,326,Platinum,v_quotes
230,1017188,80,140,350,Gold,v_quotes
260,1017192,110,170,380,Platinum,v_quotes
243,1017193,93,153,363,Silver,v_quotes
226,1017198,86,142,338,Bronze,v_quotes
228,1017204,78,138,348,Silver,v_quotes
220,1017209,70,130,340,Silver,v_quotes
250,1017216,100,160,370,Bronze,v_quotes
220,1017226,70,130,340,Bronze,v_quotes
235,1017232,85,145,355,Gold,v_quotes
250,1017237,100,160,370,Gold,v_quotes
206,1017241,66,122,318,Silver,v_quotes
223,1017246,73,133,343,Bronze,v_quotes
230,1017253,80,140,350,Silver,v_quotes
228,1017262,78,138,348,Bronze,v_quotes
230,1017266,80,140,350,Silver,v_quotes
250,1017271,100,160,370,Silver,v_quotes
223,1017277,73,133,343,Silver,v_quotes
226,1017283,86,142,338,Silver,v_quotes
209,1017288,69,125,321,Platinum,v_quotes
228,1017293,78,138,348,Bronze,v_quotes
246,1017297,96,156,366,Bronze,v_quotes
236,1017301,96,152,348,Platinum,v_quotes
220,1017305,70,130,340,Gold,v_quotes
229,1017310,89,145,341,Silver,v_quotes
225,1017316,75,135,345,Silver,v_quotes
209,1017320,69,125,321,Bronze,v_quotes
225,1017324,75,135,345,Gold,v_quotes
228,1017331,78,138,348,Silver,v_quotes
226,1017338,86,142,338,Platinum,v_quotes
220,1017342,70,130,340,Bronze,v_quotes
228,1017349,78,138,348,Silver,v_quotes
214,1017356,74,130,326,Bronze,v_quotes
235,1017361,85,145,355,Gold,v_quotes
225,1017369,75,135,345,Silver,v_quotes
225,1017376,75,135,345,Bronze,v_quotes
230,1017380,80,140,350,Bronze,v_quotes
230,1017382,80,140,350,Silver,v_quotes
216,1017391,76,132,328,Platinum,v_quotes
228,1017401,78,138,348,Silver,v_quotes
220,1017405,70,130,340,Gold,v_quotes
230,1017410,80,140,350,Silver,v_quotes
220,1017416,70,130,340,Silver,v_quotes
250,1017422,100,160,370,Bronze,v_quotes
216,1017426,76,132,328,Bronze,v_quotes
235,1017435,85,145,355,Bronze,v_quotes
225,1017442,75,135,345,Silver,v_quotes
228,1017449,78,138,348,Gold,v_quotes
230,1017453,80,140,350,Platinum,v_quotes
246,1017458,106,162,358,Silver,v_quotes
250,1017462,100,160,370,Bronze,v_quotes
220,1017468,70,130,340,Bronze,v_quotes
211,1017474,71,127,323,Bronze,v_quotes
221,1017478,81,137,333,Bronze,v_quotes
225,1017485,75,135,345,Gold,v_quotes
225,1017489,75,135,345,Bronze,v_quotes
243,1017494,93,153,363,Gold,v_quotes
235,1017499,85,145,355,Bronze,v_quotes
220,1017505,70,130,340,Silver,v_quotes
246,1017510,106,162,358,Gold,v_quotes
220,1017517,70,130,340,Platinum,v_quotes
225,1017522,75,135,345,Silver,v_quotes
225,1017524,75,135,345,Platinum,v_quotes
220,1017530,70,130,340,Bronze,v_quotes
250,1017536,100,160,370,Gold,v_quotes
230,1017540,80,140,350,Silver,v_quotes
230,1017546,80,140,350,Silver,v_quotes
222,1017551,82,138,334,Silver,v_quotes
230,1017555,80,140,350,Bronze,v_quotes
220,1017560,70,130,340,Silver,v_quotes
236,1017565,96,152,348,Silver,v_quotes
228,1017571,78,138,348,Silver,v_quotes
220,1017578,70,130,340,Silver,v_quotes
221,1017583,81,137,333,Bronze,v_quotes
225,1017588,75,135,345,Silver,v_quotes
230,1017593,80,140,350,Silver,v_quotes
226,1010310,86,142,338,Silver,v_quotes
230,1010315,80,140,350,Bronze,v_quotes
228,1010319,78,138,348,Silver,v_quotes
260,1010325,110,170,380,Bronze,v_quotes
211,1010329,71,127,323,Gold,v_quotes
221,1010334,81,137,333,Platinum,v_quotes
240,1010340,90,150,360,Silver,v_quotes
206,1010348,66,122,318,Silver,v_quotes
235,1010353,85,145,355,Silver,v_quotes
216,1010358,76,132,328,Silver,v_quotes
250,1010362,100,160,370,Silver,v_quotes
216,1010366,76,132,328,Silver,v_quotes
228,1010371,78,138,348,Silver,v_quotes
225,1010377,75,135,345,Silver,v_quotes
206,1010385,66,122,318,Silver,v_quotes
236,1010390,86,146,356,Bronze,v_quotes
214,1010394,74,130,326,Platinum,v_quotes
206,1010400,66,122,318,Bronze,v_quotes
225,1010407,75,135,345,Silver,v_quotes
209,1010416,69,125,321,Gold,v_quotes
206,1010420,66,122,318,Silver,v_quotes
206,1010421,66,122,318,Gold,v_quotes
216,1010431,76,132,328,Gold,v_quotes
260,1010437,110,170,380,Silver,v_quotes
244,1010443,94,154,364,Silver,v_quotes
214,1010448,74,130,326,Silver,v_quotes
228,1010453,78,138,348,Silver,v_quotes
230,1010457,80,140,350,Gold,v_quotes
230,1010464,80,140,350,Gold,v_quotes
230,1010473,80,140,350,Silver,v_quotes
276,1010477,126,186,396,Gold,v_quotes
250,1010482,100,160,370,Gold,v_quotes
211,1010487,71,127,323,Bronze,v_quotes
220,1010492,70,130,340,Bronze,v_quotes
223,1010497,73,133,343,Platinum,v_quotes
225,1010505,75,135,345,Bronze,v_quotes
220,1010509,70,130,340,Silver,v_quotes
223,1010513,73,133,343,Platinum,v_quotes
240,1010519,90,150,360,Bronze,v_quotes
228,1010525,78,138,348,Gold,v_quotes
250,1010529,100,160,370,Silver,v_quotes
225,1010534,75,135,345,Silver,v_quotes
228,1010539,78,138,348,Gold,v_quotes
214,1010544,74,130,326,Silver,v_quotes
209,1010549,69,125,321,Bronze,v_quotes
250,1010556,100,160,370,Silver,v_quotes
214,1010561,74,130,326,Bronze,v_quotes
211,1010565,71,127,323,Platinum,v_quotes
211,1010570,71,127,323,Silver,v_quotes
223,1010574,73,133,343,Bronze,v_quotes
220,1010583,70,130,340,Bronze,v_quotes
225,1010586,75,135,345,Bronze,v_quotes
228,1010592,78,138,348,Silver,v_quotes
244,1010598,94,154,364,Silver,v_quotes
230,1010604,80,140,350,Gold,v_quotes
225,1010609,75,135,345,Bronze,v_quotes
237,1010614,97,153,349,Silver,v_quotes
214,1010622,74,130,326,Silver,v_quotes
240,1010627,90,150,360,Silver,v_quotes
220,1010634,70,130,340,Bronze,v_quotes
228,1010640,78,138,348,Gold,v_quotes
236,1010646,96,152,348,Gold,v_quotes
225,1010651,75,135,345,Silver,v_quotes
260,1010655,110,170,380,Bronze,v_quotes
225,1010660,75,135,345,Silver,v_quotes
230,1010664,80,140,350,Bronze,v_quotes
246,1010671,106,162,358,Gold,v_quotes
220,1010679,70,130,340,Platinum,v_quotes
220,1010681,70,130,340,Bronze,v_quotes
230,1010689,80,140,350,Silver,v_quotes
230,1010694,80,140,350,Bronze,v_quotes
225,1010699,75,135,345,Platinum,v_quotes
221,1010703,81,137,333,Silver,v_quotes
229,1010710,89,145,341,Silver,v_quotes
250,1010715,100,160,370,Gold,v_quotes
225,1010722,75,135,345,Silver,v_quotes
230,1010728,80,140,350,Silver,v_quotes
221,1010732,81,137,333,Silver,v_quotes
220,1010739,70,130,340,Silver,v_quotes
214,1010744,74,130,326,Bronze,v_quotes
223,1010748,73,133,343,Bronze,v_quotes
236,1010757,96,152,348,Silver,v_quotes
206,1010763,66,122,318,Silver,v_quotes
225,1017602,75,135,345,Bronze,v_quotes
223,1017606,73,133,343,Bronze,v_quotes
223,1017611,73,133,343,Silver,v_quotes
220,1017616,70,130,340,Silver,v_quotes
229,1017622,89,145,341,Silver,v_quotes
220,1017629,70,130,340,Silver,v_quotes
225,1017640,75,135,345,Bronze,v_quotes
225,1017641,75,135,345,Gold,v_quotes
223,1017647,73,133,343,Bronze,v_quotes
259,1017653,109,169,379,Bronze,v_quotes
228,1017660,78,138,348,Bronze,v_quotes
230,1017666,80,140,350,Silver,v_quotes
230,1017671,80,140,350,Silver,v_quotes
211,1017677,71,127,323,Bronze,v_quotes
235,1017681,85,145,355,Silver,v_quotes
223,1017687,73,133,343,Gold,v_quotes
250,1017691,100,160,370,Silver,v_quotes
225,1017695,75,135,345,Bronze,v_quotes
228,1017701,78,138,348,Bronze,v_quotes
220,1017707,70,130,340,Bronze,v_quotes
209,1017713,69,125,321,Silver,v_quotes
250,1017719,100,160,370,Silver,v_quotes
243,1017726,93,153,363,Silver,v_quotes
220,1017732,70,130,340,Silver,v_quotes
220,1017738,70,130,340,Gold,v_quotes
214,1017742,74,130,326,Silver,v_quotes
225,1017749,75,135,345,Silver,v_quotes
250,1017754,100,160,370,Silver,v_quotes
223,1017759,73,133,343,Gold,v_quotes
211,1017763,71,127,323,Silver,v_quotes
206,1017767,66,122,318,Silver,v_quotes
211,1017774,71,127,323,Silver,v_quotes
221,1017783,81,137,333,Bronze,v_quotes
221,1017788,81,137,333,Silver,v_quotes
228,1017792,78,138,348,Silver,v_quotes
233,1017797,83,143,353,Silver,v_quotes
216,1017802,76,132,328,Silver,v_quotes
260,1017807,110,170,380,Silver,v_quotes
214,1017812,74,130,326,Gold,v_quotes
220,1017816,70,130,340,Bronze,v_quotes
240,1017822,90,150,360,Gold,v_quotes
220,1017827,70,130,340,Silver,v_quotes
225,1017833,75,135,345,Silver,v_quotes
225,1017846,75,135,345,Gold,v_quotes
223,1017852,73,133,343,Bronze,v_quotes
235,1017860,85,145,355,Bronze,v_quotes
228,1017866,78,138,348,Gold,v_quotes
223,1017870,73,133,343,Silver,v_quotes
211,1017876,71,127,323,Bronze,v_quotes
220,1017882,70,130,340,Silver,v_quotes
226,1017886,86,142,338,Bronze,v_quotes
250,1017892,100,160,370,Silver,v_quotes
230,1017896,80,140,350,Silver,v_quotes
228,1017901,78,138,348,Gold,v_quotes
223,1017909,73,133,343,Bronze,v_quotes
216,1017916,76,132,328,Gold,v_quotes
258,1017921,108,168,378,Gold,v_quotes
243,1017927,93,153,363,Gold,v_quotes
260,1017934,110,170,380,Gold,v_quotes
230,1017939,80,140,350,Silver,v_quotes
225,1017945,75,135,345,Silver,v_quotes
211,1017949,71,127,323,Bronze,v_quotes
220,1017954,70,130,340,Gold,v_quotes
228,1017958,78,138,348,Bronze,v_quotes
220,1017964,70,130,340,Bronze,v_quotes
220,1017971,70,130,340,Gold,v_quotes
220,1017976,70,130,340,Silver,v_quotes
246,1017980,106,162,358,Silver,v_quotes
209,1017989,69,125,321,Platinum,v_quotes
220,1017996,70,130,340,Bronze,v_quotes
225,1018003,75,135,345,Bronze,v_quotes
235,1018008,85,145,355,Silver,v_quotes
220,1018014,70,130,340,Silver,v_quotes
228,1018019,78,138,348,Bronze,v_quotes
225,1018026,75,135,345,Silver,v_quotes
216,1018031,76,132,328,Silver,v_quotes
240,1018035,90,150,360,Gold,v_quotes
223,1018039,73,133,343,Bronze,v_quotes
226,1018047,86,142,338,Silver,v_quotes
216,1018052,76,132,328,Silver,v_quotes
225,1018056,75,135,345,Bronze,v_quotes
220,1018063,70,130,340,Bronze,v_quotes
235,1018068,85,145,355,Gold,v_quotes
228,1010767,78,138,348,Silver,v_quotes
214,1010774,74,130,326,Bronze,v_quotes
225,1010780,75,135,345,Gold,v_quotes
214,1010786,74,130,326,Silver,v_quotes
220,1010794,70,130,340,Silver,v_quotes
206,1010799,66,122,318,Bronze,v_quotes
243,1010803,93,153,363,Silver,v_quotes
250,1010810,100,160,370,Silver,v_quotes
228,1010815,78,138,348,Gold,v_quotes
220,1010820,70,130,340,Gold,v_quotes
206,1010825,66,122,318,Bronze,v_quotes
243,1010831,93,153,363,Silver,v_quotes
206,1010836,66,122,318,Silver,v_quotes
228,1010841,78,138,348,Silver,v_quotes
223,1010846,73,133,343,Gold,v_quotes
220,1010854,70,130,340,Silver,v_quotes
211,1010859,71,127,323,Bronze,v_quotes
230,1010864,80,140,350,Platinum,v_quotes
206,1010870,66,122,318,Gold,v_quotes
228,1010876,78,138,348,Silver,v_quotes
206,1010881,66,122,318,Silver,v_quotes
220,1010887,70,130,340,Gold,v_quotes
225,1010894,75,135,345,Silver,v_quotes
228,1010899,78,138,348,Bronze,v_quotes
220,1010901,70,130,340,Bronze,v_quotes
235,1010909,85,145,355,Silver,v_quotes
230,1010914,80,140,350,Silver,v_quotes
216,1010918,76,132,328,Bronze,v_quotes
235,1010923,85,145,355,Platinum,v_quotes
228,1010931,78,138,348,Gold,v_quotes
220,1010937,70,130,340,Gold,v_quotes
209,1010942,69,125,321,Silver,v_quotes
223,1010946,73,133,343,Bronze,v_quotes
230,1010955,80,140,350,Silver,v_quotes
220,1010961,70,130,340,Silver,v_quotes
228,1010967,78,138,348,Bronze,v_quotes
220,1010974,70,130,340,Bronze,v_quotes
228,1010980,78,138,348,Silver,v_quotes
223,1010985,73,133,343,Silver,v_quotes
243,1010990,93,153,363,Silver,v_quotes
225,1010995,75,135,345,Gold,v_quotes
211,1010999,71,127,323,Bronze,v_quotes
243,1011006,93,153,363,Silver,v_quotes
228,1011013,78,138,348,Bronze,v_quotes
222,1011018,82,138,334,Gold,v_quotes
220,1011022,70,130,340,Gold,v_quotes
206,1011028,66,122,318,Bronze,v_quotes
225,1011032,75,135,345,Silver,v_quotes
211,1011038,71,127,323,Silver,v_quotes
235,1011043,85,145,355,Bronze,v_quotes
250,1011049,100,160,370,Gold,v_quotes
223,1011055,73,133,343,Silver,v_quotes
220,1011061,70,130,340,Bronze,v_quotes
260,1011067,110,170,380,Silver,v_quotes
220,1011072,70,130,340,Silver,v_quotes
220,1011078,70,130,340,Silver,v_quotes
230,1011083,80,140,350,Bronze,v_quotes
225,1011089,75,135,345,Gold,v_quotes
250,1011095,100,160,370,Silver,v_quotes
209,1011100,69,125,321,Gold,v_quotes
230,1011105,80,140,350,Silver,v_quotes
230,1011113,80,140,350,Platinum,v_quotes
204,1011118,64,120,316,Bronze,v_quotes
223,1011123,73,133,343,Silver,v_quotes
250,1011125,100,160,370,Platinum,v_quotes
220,1011131,70,130,340,Silver,v_quotes
220,1011137,70,130,340,Gold,v_quotes
228,1011141,78,138,348,Silver,v_quotes
230,1011146,80,140,350,Bronze,v_quotes
220,1011155,70,130,340,Silver,v_quotes
220,1011162,70,130,340,Silver,v_quotes
220,1011166,70,130,340,Platinum,v_quotes
220,1011173,70,130,340,Bronze,v_quotes
260,1011178,110,170,380,Bronze,v_quotes
235,1011183,85,145,355,Bronze,v_quotes
230,1011192,80,140,350,Silver,v_quotes
230,1011196,80,140,350,Platinum,v_quotes
240,1011201,90,150,360,Silver,v_quotes
216,1011208,76,132,328,Gold,v_quotes
216,1011213,76,132,328,Silver,v_quotes
220,1011218,70,130,340,Bronze,v_quotes
223,1011225,73,133,343,Bronze,v_quotes
216,1011229,76,132,328,Bronze,v_quotes
230,1018072,80,140,350,Silver,v_quotes
228,1018076,78,138,348,Silver,v_quotes
214,1018078,74,130,326,Silver,v_quotes
235,1018080,85,145,355,Silver,v_quotes
228,1018081,78,138,348,Gold,v_quotes
225,1018091,75,135,345,Silver,v_quotes
228,1018096,78,138,348,Gold,v_quotes
228,1018102,78,138,348,Bronze,v_quotes
243,1018108,93,153,363,Gold,v_quotes
225,1018114,75,135,345,Gold,v_quotes
206,1018120,66,122,318,Silver,v_quotes
216,1018122,76,132,328,Silver,v_quotes
225,1018128,75,135,345,Silver,v_quotes
220,1018135,70,130,340,Bronze,v_quotes
230,1018141,80,140,350,Gold,v_quotes
209,1018145,69,125,321,Silver,v_quotes
214,1018151,74,130,326,Silver,v_quotes
223,1018157,73,133,343,Bronze,v_quotes
220,1018163,70,130,340,Bronze,v_quotes
235,1018170,85,145,355,Gold,v_quotes
230,1018175,80,140,350,Silver,v_quotes
226,1018180,86,142,338,Bronze,v_quotes
230,1018184,80,140,350,Bronze,v_quotes
216,1018192,76,132,328,Platinum,v_quotes
221,1018197,81,137,333,Gold,v_quotes
230,1018202,80,140,350,Gold,v_quotes
243,1018210,93,153,363,Gold,v_quotes
211,1018220,71,127,323,Bronze,v_quotes
230,1018224,80,140,350,Silver,v_quotes
216,1018229,76,132,328,Platinum,v_quotes
243,1018234,93,153,363,Bronze,v_quotes
240,1018242,90,150,360,Silver,v_quotes
235,1018247,85,145,355,Silver,v_quotes
243,1018253,93,153,363,Platinum,v_quotes
230,1018257,80,140,350,Gold,v_quotes
229,1018261,89,145,341,Bronze,v_quotes
225,1018265,75,135,345,Silver,v_quotes
209,1018273,69,125,321,Bronze,v_quotes
230,1018278,80,140,350,Bronze,v_quotes
223,1018283,73,133,343,Silver,v_quotes
230,1018288,80,140,350,Silver,v_quotes
235,1018293,85,145,355,Bronze,v_quotes
225,1018300,75,135,345,Bronze,v_quotes
211,1018308,71,127,323,Bronze,v_quotes
211,1018312,71,127,323,Platinum,v_quotes
228,1018318,78,138,348,Gold,v_quotes
209,1018324,69,125,321,Bronze,v_quotes
250,1018328,100,160,370,Bronze,v_quotes
246,1018334,106,162,358,Silver,v_quotes
220,1018340,70,130,340,Silver,v_quotes
220,1018341,70,130,340,Gold,v_quotes
240,1018350,90,150,360,Silver,v_quotes
235,1018355,85,145,355,Silver,v_quotes
223,1018362,73,133,343,Silver,v_quotes
211,1018371,71,127,323,Gold,v_quotes
225,1018375,75,135,345,Silver,v_quotes
250,1018381,100,160,370,Gold,v_quotes
228,1018388,78,138,348,Platinum,v_quotes
240,1018394,90,150,360,Gold,v_quotes
243,1018400,93,153,363,Platinum,v_quotes
250,1018404,100,160,370,Gold,v_quotes
211,1018410,71,127,323,Bronze,v_quotes
220,1018415,70,130,340,Gold,v_quotes
220,1018423,70,130,340,Bronze,v_quotes
235,1018428,85,145,355,Bronze,v_quotes
220,1018434,70,130,340,Silver,v_quotes
246,1018440,96,156,366,Silver,v_quotes
216,1018446,76,132,328,Platinum,v_quotes
